Dagsetning,Land,Fjöldi sem nýtur tímabundinnar verndar,Nýjar veitingar á tímabundinni vernd,Nýir umsækjendur um hæli,Umsækjendur um hæli í bið eftir niðurstöðu,Ákvarðanir teknar um hæli,Einstaklingum veitt hæli,Hlutfall jákvæðra ákvarðana
2022-08-01,Slóvenía,314.36410117847566,16.533048146125694,29.287113858851228,81.72049512227842,0.8922597412194818,0.20994346852223103,0.28703703703703703
2022-09-01,Slóvenía,330.1885901183388,12.517879310638024,22.437708198313437,56.92092290308988,1.1546890768722706,0.18370053495695216,0.19907407407407407
2022-10-01,Slóvenía,338.6913005934892,7.557964866800317,23.14626740457597,53.614313273864745,1.4171184125250595,0.15745760139167328,0.1111111111111111
2022-11-01,Slóvenía,350.5006206978647,11.336947300200476,21.4929625899634,49.835330840464586,1.4171184125250595,0.1312146678263944,0.09259259259259259
2022-12-01,Slóvenía,362.54612720432766,11.100760898112965,17.950166558650754,47.47346681958949,1.4171184125250595,0.10497173426111552,0.07407407407407407
2023-01-01,Slóvenía,372.46595609200307,8.975083279325377,20.312030579525853,47.47346681958949,1.4171184125250595,0.07872880069583664,0.05555555555555555
2023-02-01,Slóvenía,379.31536175254087,6.140846454275258,18.65872576491328,50.543890046727114,1.1546890768722706,0.10497173426111549,0.12037037037037036
2023-03-01,Slóvenía,388.05425862977876,8.030337670975337,25.98050422962609,49.835330840464586,0.8922597412194818,0.13121466782639435,0.18518518518518517
2023-04-01,Slóvenía,395.139850692404,6.377032856362767,24.09101301292601,45.82016200497692,0.6298304055666931,0.15745760139167328,0.25
2023-05-01,Slóvenía,401.7530699508543,6.140846454275258,28.578554652588696,47.47346681958949,0.6823162726972508,0.20994346852223097,0.3
2023-06-01,Slóvenía,407.18535719886705,4.959914443837707,29.287113858851228,89.04227358699123,0.7348021398278086,0.2624293356527887,0.35
2023-07-01,Slóvenía,413.32620365314233,5.432287248012727,28.342368250501185,117.14845543540491,0.7872880069583664,0.31491520278334656,0.4
2023-08-01,Slóvenía,418.99467730324255,5.432287248012727,42.9859251799268,140.29472283998086,0.8660168076542029,0.41988693704446195,0.4717948717948718
2023-09-01,Slóvenía,399.8635787341542,5.668473650100238,31.412791477638812,132.73675797318057,0.9447456083500396,0.5248586713055774,0.5435897435897437
2023-10-01,Slóvenía,407.42154360095464,6.849405660537787,29.995673065113756,123.05311548759265,1.0234744090458763,0.6298304055666931,0.6153846153846154
2023-11-01,Slóvenía,411.43671243644224,8.266524073062847,27.63380904423866,124.4702339001177,NA,NA,NA
2023-12-01,Slóvenía,414.03476285940485,2.598050422962609,31.176605075551308,123.9978610959427,NA,NA,NA
2024-01-01,Slóvenía,417.10518608654246,3.070423227137629,28.578554652588696,NA,NA,NA,NA
2022-03-01,Slóvakía,NA,1088.6399773651303,0.5526091255660559,2.2104365022642236,0.21490354883124396,0.12280202790356799,0.5090909090909091
2022-04-01,Slóvakía,1326.906612005028,249.22671563029124,0.368406083710704,2.026233460408872,0.15350253487946,0.061401013951783996,0.4
2022-05-01,Slóvakía,1418.455523807138,117.88994678742527,0.27630456278302795,2.1183349813365475,0.15350253487946,0.04093400930118933,0.2666666666666667
2022-06-01,Slóvakía,1482.2818778100175,85.9307190255217,0.46050760463838,2.3025380231918997,0.15350253487946,0.02046700465059467,0.13333333333333336
2022-07-01,Slóvakía,1538.4638055758996,70.91817111431051,0.27630456278302795,2.394639544119576,0.15350253487946,0,0
2022-08-01,Slóvakía,1601.9217534950687,79.85201864429509,1.197319772059788,3.2235532324686593,0.16373603720475732,0.010233502325297331,0.05555555555555555
2022-09-01,Slóvakía,1656.5379554051804,69.90505438410607,0.5526091255660559,3.315654753396336,0.17396953953005465,0.020467004650594662,0.1111111111111111
2022-10-01,Slóvakía,1699.7335687202603,65.02367377493925,1.1052182511321118,3.2235532324686593,0.184203041855352,0.030700506975891998,0.16666666666666666
